time,position,velocity,acceleration
32.45,0.006133333,0.022407407,-0.247366255
32.5,0.006733333,0.00862963,-0.264053498
32.55,0.006933333,-0.00437037,-0.264855967
32.6,0.0064,-0.018703704,-0.242736626
32.65,0.004933333,-0.030222222,-0.187366255
32.7,0.0032,-0.037814815,-0.118971193
32.75,0.001066667,-0.042518519,-0.039691358
32.8,-0.001266667,-0.042185185,0.046625514
32.85,-0.003333333,-0.037407407,0.123168724
32.9,-0.005133333,-0.029259259,0.184156379
32.95,-0.0064,-0.017962963,0.221111111
33,-0.006933333,-0.006111111,0.234012346
33.05,-0.007,0.005740741,0.234526749
33.1,-0.0064,0.018037037,0.215555556
33.15,-0.005133333,0.028592593,0.16808642
33.2,-0.0034,0.035888889,0.097510288
33.25,-0.001333333,0.03837037,0.022736626
33.3,0.000533333,0.037888889,-0.048045267
33.35,0.0026,0.033703704,-0.119341564
33.4,0.004066667,0.02562963,-0.181090535
33.45,0.005266667,0.014888889,-0.223930041
33.5,0.005666667,0.001851852,-0.23409465
33.55,0.0054,-0.010148148,-0.208106996
33.6,0.004533333,-0.01962963,-0.16436214
33.65,0.003333333,-0.026555556,-0.117222222
33.7,0.0018,-0.031296296,-0.068971193
33.75,0.000133333,-0.033851852,-0.013168724
33.8,-0.001733333,-0.033037037,0.050679012
33.85,-0.003333333,-0.028407407,0.109156379
33.9,-0.0046,-0.022111111,0.164135802
33.95,-0.005733333,-0.011888889,0.209567901
34,-0.005933333,0.000962963,0.211440329
34.05,-0.005466667,0.010925926,0.177613169
34.1,-0.004733333,0.018518519,0.140576132
34.15,-0.0036,0.024962963,0.10127572
34.2,-0.002133333,0.029037037,0.053641975
34.25,-0.0006,0.030592593,-0.001995885
34.3,0.001,0.029592593,-0.070308642
34.35,0.0026,0.023592593,-0.134567901
34.4,0.003533333,0.014037037,-0.158065844
34.45,0.003866667,0.006407407,-0.153065844
34.5,0.004133333,-0.00062963,-0.154074074
34.55,0.003866667,-0.008592593,-0.158148148
34.6,0.003333333,-0.01737037,-0.142057613
34.65,0.002066667,-0.024518519,-0.091419753
34.7,0.000666667,-0.027185185,-0.025226337
34.75,-0.0008,-0.026296296,0.029452675
34.8,-0.002,-0.023740741,0.072236626
34.85,-0.003266667,-0.018888889,0.105907407
34.9,-0.004,-0.012244444,0.119388889
34.95,-0.004466667,-0.005981481,0.11522428
35,-0.004333333,-0.000962963,0.107707819
