time,position,velocity,acceleration
8.4,-0.045866667,-0.029888889,1.677222222
8.45,-0.044733333,0.058333333,1.623539095
8.5,-0.039666667,0.138148148,1.420349794
8.55,-0.030466667,0.205592593,1.083024691
8.6,-0.0182,0.250814815,0.636851852
8.65,-0.004466667,0.272111111,0.122242798
8.7,0.0102,0.264222222,-0.415164609
8.75,0.023133333,0.227777778,-0.890164609
8.8,0.033733333,0.170962963,-1.262016461
8.85,0.040933333,0.096851852,-1.509074074
8.9,0.0438,0.01362963,-1.597860082
8.95,0.042266667,-0.069407407,-1.526563786
9,0.036533333,-0.144555556,-1.311604938
9.05,0.027266667,-0.205481481,-0.970411523
9.1,0.0152,-0.246185185,-0.520946502
9.15,0.001533333,-0.259925926,-0.015473251
9.2,-0.011866667,-0.246888889,0.47627572
9.25,-0.024066667,-0.210111111,0.913353909
9.3,-0.033733333,-0.152185185,1.260843621
9.35,-0.039933333,-0.078518519,1.473436214
9.4,-0.0418,0.001296296,1.532942387
9.45,-0.0398,0.080703704,1.440452675
9.5,-0.0334,0.151518519,1.196769547
9.55,-0.023933333,0.205074074,0.83627572
9.6,-0.012066667,0.237851852,0.403950617
9.65,0.0008,0.246666667,-0.06037037
9.7,0.013533333,0.231703704,-0.519773663
9.75,0.024933333,0.192925926,-0.932901235
9.8,0.0336,0.13462963,-1.251399177
9.85,0.038933333,0.062814815,-1.442613169
9.9,0.0402,-0.016148148,-1.47473251
9.95,0.037133333,-0.091296296,-1.345761317
10,0.0306,-0.155333333,-1.092880658
10.05,0.021066667,-0.204703704,-0.734753086
10.1,0.009266667,-0.232518519,-0.293683128
10.15,-0.003266667,-0.234592593,0.163703704
10.2,-0.015066667,-0.214148148,0.581687243
10.25,-0.0254,-0.174481481,0.94590535
10.3,-0.033266667,-0.116666667,1.228888889
10.35,-0.0376,-0.046222222,1.381769547
10.4,-0.038,0.027666667,1.385020576
10.45,-0.034666667,0.09762963,1.250411523
10.5,-0.027866667,0.157703704,0.99090535
10.55,-0.0182,0.200777778,0.632222222
10.6,-0.006933333,0.222740741,0.222613169
10.65,0.004866667,0.223851852,-0.207078189
10.7,0.0164,0.201666667,-0.623024691
10.75,0.025866667,0.158777778,-0.971893004
10.8,0.032866667,0.10062963,-1.222613169
10.85,0.0364,0.031333333,-1.342860082
10.9,0.036066667,-0.039777778,-1.314032922
10.95,0.0322,-0.105518519,-1.150658436
11,0.025,-0.158925926,-0.881790123
11.05,0.015666667,-0.196148148,-0.543477366
11.1,0.004733333,-0.215777778,-0.146213992
11.15,-0.006866667,-0.212222222,0.279835391
11.2,-0.0174,-0.186259259,0.671255144
11.25,-0.0262,-0.142037037,0.987489712
11.3,-0.0322,-0.083222222,1.196213992
11.35,-0.0348,-0.017222222,1.27691358
11.4,-0.033933333,0.04937037,1.232386831
11.45,-0.029666667,0.110740741,1.067592593
11.5,-0.0224,0.160518519,0.794547325
11.55,-0.012933333,0.19337037,0.442860082
11.6,-0.002266667,0.206333333,0.05191358
11.65,0.008533333,0.198407407,-0.337078189
11.7,0.018333333,0.171185185,-0.690082305
11.75,0.026333333,0.126851852,-0.977242798
11.8,0.031533333,0.069666667,-1.16755144
11.85,0.0336,0.005222222,-1.236111111
11.9,0.032066667,-0.059481481,-1.168909465
11.95,0.027333333,-0.116518519,-0.980534979
12,0.019933333,-0.16137037,-0.695884774
12.05,0.010466667,-0.188407407,-0.35063786
12.1,0.0004,-0.197407407,0.020679012
12.15,-0.010066667,-0.186592593,0.394053498
12.2,-0.019066667,-0.156074074,0.721646091
12.25,-0.0262,-0.111518519,0.975740741
12.3,-0.030733333,-0.054740741,1.133230453
12.35,-0.031866667,0.006888889,1.167921811
12.4,-0.029933333,0.066481481,1.088559671
12.45,-0.025,0.119888889,0.901934156
12.5,-0.017466667,0.160962963,0.614794239
12.55,-0.008133333,0.183777778,0.268230453
12.6,0.001666667,0.187740741,-0.086872428
12.65,0.011266667,0.174740741,-0.432530864
12.7,0.019866667,0.143740741,-0.749300412
12.75,0.026333333,0.096518519,-0.985514403
12.8,0.029866667,0.040185185,-1.104855967
12.85,0.0304,-0.018296296,-1.112119342
12.9,0.028,-0.075074074,-1.013374486
12.95,0.0226,-0.124222222,-0.806152263
13,0.014933333,-0.158518519,-0.524897119
13.05,0.0062,-0.178111111,-0.201481481
13.1,-0.003533333,-0.180444444,0.15654321
13.15,-0.012733333,-0.162,0.499279835
13.2,-0.0204,-0.127074074,0.767695473
13.25,-0.0258,-0.081777778,0.95154321
13.3,-0.028866667,-0.029148148,1.055555556
13.35,-0.028933333,0.027851852,1.05691358
13.4,-0.025933333,0.081444444,0.941728395
13.45,-0.0204,0.125777778,0.730740741
13.5,-0.012866667,0.15737037,0.44691358
13.55,-0.004,0.172444444,0.116502058
13.6,0.005133333,0.169074074,-0.217839506
13.65,0.013533333,0.149407407,-0.522407407
13.7,0.020666667,0.114925926,-0.775411523
13.75,0.025533333,0.068333333,-0.9431893
13.8,0.027666667,0.016703704,-1.01462963
13.85,0.027266667,-0.036518519,-0.99436214
13.9,0.023933333,-0.086888889,-0.870411523
13.95,0.0182,-0.127814815,-0.647201646
14,0.010533333,-0.154148148,-0.359897119
14.05,0.002133333,-0.164185185,-0.053600823
14.1,-0.0064,-0.159925926,0.260205761
14.15,-0.0146,-0.137888889,0.558621399
14.2,-0.0208,-0.101148148,0.788539095
14.25,-0.025066667,-0.055111111,0.925308642
14.3,-0.026466667,-0.004851852,0.966646091
14.35,-0.025533333,0.044962963,0.919547325
14.4,-0.0218,0.090407407,0.787757202
14.45,-0.016133333,0.126740741,0.579670782
14.5,-0.008666667,0.151148148,0.305082305
14.55,-0.000333333,0.158851852,-0.007386831
14.6,0.007866667,0.150222222,-0.31590535
14.65,0.015333333,0.125666667,-0.585308642
14.7,0.020933333,0.088666667,-0.783230453
14.75,0.024466667,0.044222222,-0.901831276
14.8,0.025533333,-0.004518519,-0.938600823
14.85,0.024066667,-0.053740741,-0.875082305
14.9,0.019866667,-0.096185185,-0.712160494
14.95,0.014,-0.127592593,-0.481111111
15,0.0066,-0.146037037,-0.206522634
15.05,-0.001266667,-0.148444444,0.076337449
15.1,-0.008733333,-0.137740741,0.344156379
15.15,-0.0156,-0.113148148,0.585020576
15.2,-0.020533333,-0.076777778,0.765329218
15.25,-0.023533333,-0.033555556,0.86882716
15.3,-0.024066667,0.013666667,0.882839506
15.35,-0.022066667,0.058592593,0.802530864
15.4,-0.017933333,0.096925926,0.644753086
15.45,-0.012,0.125518519,0.424588477
15.5,-0.004866667,0.141222222,0.160740741
15.55,0.002733333,0.142,-0.115102881
15.6,0.009866667,0.129037037,-0.376419753
15.65,0.016133333,0.103259259,-0.605781893
15.7,0.020666667,0.066185185,-0.775041152
15.75,0.023066667,0.021740741,-0.850596708
15.8,0.0228,-0.022740741,-0.831625514
15.85,0.020666667,-0.064074074,-0.739012346
15.9,0.0162,-0.099703704,-0.571748971
15.95,0.0102,-0.123666667,-0.346975309
16,0.003333333,-0.135148148,-0.098395062
16.05,-0.0038,-0.133851852,0.158744856
16.1,-0.0106,-0.118962963,0.404403292
16.15,-0.0162,-0.091740741,0.608786008
16.2,-0.020133333,-0.055407407,0.748230453
16.25,-0.021933333,-0.013962963,0.812078189
16.3,-0.0216,0.029,0.79345679
16.35,-0.018933333,0.069074074,0.685967078
16.4,-0.014333333,0.100666667,0.504588477
16.45,-0.0084,0.120925926,0.283683128
16.5,-0.0018,0.129666667,0.043580247
16.55,0.005066667,0.12562963,-0.20281893
16.6,0.011266667,0.108962963,-0.434403292
16.65,0.016466667,0.080296296,-0.619547325
16.7,0.0196,0.043814815,-0.729855967
16.75,0.020933333,0.004555556,-0.768148148
16.8,0.020133333,-0.035962963,-0.730349794
16.85,0.017133333,-0.071666667,-0.614979424
16.9,0.012666667,-0.099814815,-0.440288066
16.95,0.006733333,-0.117444444,-0.222962963
17,0.0004,-0.122481481,0.007160494
17.05,-0.005933333,-0.116407407,0.232530864
17.1,-0.011666667,-0.099074074,0.44654321
17.15,-0.016333333,-0.070333333,0.619958848
17.2,-0.019066667,-0.033259259,0.70899177
17.25,-0.0196,0.004,0.71654321
17.3,-0.0186,0.039888889,0.673436214
17.35,-0.0156,0.073888889,0.566049383
17.4,-0.010866667,0.099703704,0.387962963
17.45,-0.005133333,0.113962963,0.174526749
17.5,0.000933333,0.117407407,-0.049835391
17.55,0.007066667,0.109111111,-0.273497942
17.6,0.012333333,0.089037037,-0.470123457
17.65,0.016333333,0.059851852,-0.612942387
17.7,0.018533333,0.025074074,-0.689115226
17.75,0.018933333,-0.011925926,-0.693024691
17.8,0.017266667,-0.047111111,-0.62526749
17.85,0.014,-0.076851852,-0.496707819
17.9,0.009266667,-0.09862963,-0.320925926
17.95,0.003733333,-0.110185185,-0.114650206
18,-0.0022,-0.110555556,0.10191358
18.05,-0.0078,-0.099259259,0.302427984
18.1,-0.012466667,-0.078925926,0.469382716
18.15,-0.016,-0.050851852,0.595740741
18.2,-0.0178,-0.016925926,0.660925926
18.25,-0.017733333,0.018148148,0.654259259
18.3,-0.015933333,0.051555556,0.574423868
18.35,-0.012266667,0.077962963,0.435781893
18.4,-0.0078,0.095962963,0.268744856
18.45,-0.0024,0.106111111,0.072201646
18.5,0.003333333,0.103925926,-0.138251029
18.55,0.0084,0.091444444,-0.329341564
18.6,0.012866667,0.069407407,-0.482366255
18.65,0.0156,0.040777778,-0.578333333
18.7,0.017,0.009814815,-0.624423868
18.75,0.016733333,-0.023814815,-0.61218107
18.8,0.014533333,-0.054962963,-0.520534979
18.85,0.010866667,-0.078074074,-0.375185185
18.9,0.0064,-0.092962963,-0.209156379
18.95,0.001266667,-0.099518519,-0.028477366
19,-0.003933333,-0.096407407,0.162016461
19.05,-0.0088,-0.082962963,0.340843621
19.1,-0.0126,-0.060555556,0.478127572
19.15,-0.015066667,-0.032666667,0.557139918
19.2,-0.015933333,-0.002666667,0.580555556
19.25,-0.015333333,0.027222222,0.554465021
19.3,-0.013133333,0.054888889,0.475699588
19.35,-0.0096,0.076703704,0.348271605
19.4,-0.0052,0.09137037,0.18037037
19.45,-6.66667E-05,0.096148148,-0.016049383
19.5,0.004933333,0.089111111,-0.199917695
19.55,0.009133333,0.074222222,-0.344691358
19.6,0.012533333,0.053777778,-0.461934156
19.65,0.0148,0.026962963,-0.545123457
19.7,0.0154,-0.003518519,-0.564958848
19.75,0.014333333,-0.032111111,-0.522263374
19.8,0.012066667,-0.057444444,-0.431378601
19.85,0.0084,-0.07737037,-0.290473251
19.9,0.003933333,-0.087962963,-0.116995885
19.95,-0.0008,-0.088851852,0.055452675
20,-0.005266667,-0.081481481,0.209382716
20.05,-0.0092,-0.067259259,0.34473251
20.1,-0.012266667,-0.046296296,0.457078189
20.15,-0.014066667,-0.019814815,0.52563786
20.2,-0.014333333,0.008777778,0.534135802
20.25,-0.013133333,0.036111111,0.48117284
20.3,-0.010533333,0.058888889,0.377242798
20.35,-0.007,0.075296296,0.23691358
20.4,-0.002666667,0.083481481,0.075452675
20.45,0.001733333,0.082444444,-0.081131687
20.5,0.0058,0.074888889,-0.226646091
20.55,0.009533333,0.059592593,-0.36037037
20.6,0.012066667,0.037296296,-0.455226337
20.65,0.0134,0.011555556,-0.492983539
20.7,0.0132,-0.014185185,-0.477386831
20.75,0.011866667,-0.037407407,-0.424423868
20.8,0.0094,-0.058148148,-0.332304527
20.85,0.0058,-0.072703704,-0.195658436
20.9,0.001733333,-0.078222222,-0.043539095
20.95,-0.002266667,-0.076814815,0.105720165
21,-0.006266667,-0.067481481,0.246502058
21.05,-0.009333333,-0.050777778,0.35537037
21.1,-0.011466667,-0.030296296,0.425226337
21.15,-0.012466667,-0.007111111,0.461131687
21.2,-0.012266667,0.017666667,0.450555556
21.25,-0.0106,0.040148148,0.388045267
21.3,-0.008066667,0.058111111,0.284547325
21.35,-0.004533333,0.069666667,0.15409465
21.4,-0.0008,0.073851852,0.013909465
21.45,0.003133333,0.070851852,-0.123106996
21.5,0.006533333,0.061259259,-0.250843621
21.55,0.009533333,0.045074074,-0.357962963
21.6,0.011266667,0.02362963,-0.422057613
21.65,0.011933333,0.000814815,-0.437016461
21.7,0.011333333,-0.021703704,-0.408909465
21.75,0.009666667,-0.04162963,-0.341234568
21.8,0.007,-0.057259259,-0.23936214
21.85,0.003666667,-0.066296296,-0.118559671
21.9,0.000133333,-0.069259259,0.007942387
21.95,-0.003533333,-0.06537037,0.133106996
22,-0.0066,-0.055888889,0.253744856
22.05,-0.0094,-0.039777778,0.361584362
22.1,-0.010866667,-0.017555556,0.420144033
22.15,-0.011133333,0.005,0.416522634
22.2,-0.010266667,0.025481481,0.373024691
22.25,-0.008533333,0.043777778,0.293641975
22.3,-0.0056,0.055851852,0.189938272
22.35,-0.002733333,0.062444444,0.08526749
22.4,0.000733333,0.065333333,-0.037983539
22.45,0.0042,0.059333333,-0.170596708
22.5,0.006933333,0.046962963,-0.27563786
22.55,0.009066667,0.030074074,-0.34281893
22.6,0.01,0.011222222,-0.372510288
22.65,0.0102,-0.008037037,-0.37399177
22.7,0.009266667,-0.027962963,-0.333106996
22.75,0.0072,-0.043407407,-0.247942387
22.8,0.004666667,-0.053111111,-0.148662551
22.85,0.001733333,-0.058185185,-0.046481481
22.9,-0.001333333,-0.058296296,0.063888889
22.95,-0.0044,-0.05162963,0.169465021
23,-0.006666667,-0.040296296,0.252880658
23.05,-0.008533333,-0.025851852,0.319156379
23.1,-0.009466667,-0.007074074,0.35308642
23.15,-0.0092,0.011333333,0.344115226
23.2,-0.008266667,0.028296296,0.305925926
23.25,-0.006333333,0.043481481,0.229835391
23.3,-0.003666667,0.052777778,0.121193416
23.35,-0.0008,0.055925926,0.003950617
23.4,0.0022,0.052518519,-0.101460905
23.45,0.0046,0.044814815,-0.185617284
23.5,0.0068,0.033740741,-0.258353909
23.55,0.0082,0.017962963,-0.305576132
23.6,0.0086,0.001555556,-0.316234568
23.65,0.008333333,-0.014555556,-0.300699588
23.7,0.007133333,-0.029740741,-0.254773663
23.75,0.0052,-0.041296296,-0.180349794
23.8,0.0028,-0.048074074,-0.09462963
23.85,0.000266667,-0.051074074,0.000123457
23.9,-0.002533333,-0.048518519,0.103065844
23.95,-0.0048,-0.040555556,0.198148148
24,-0.0068,-0.027740741,0.268539095
24.05,-0.007733333,-0.011444444,0.291049383
24.1,-0.0078,0.002703704,0.280802469
24.15,-0.007466667,0.01662963,0.261563786
24.2,-0.006133333,0.029814815,0.219197531
24.25,-0.004333333,0.039555556,0.153395062
24.3,-0.002066667,0.046074074,0.066646091
24.35,0.000533333,0.046666667,-0.029794239
24.4,0.0028,0.04237037,-0.113374486
24.45,0.004866667,0.034925926,-0.186111111
24.5,0.006466667,0.023407407,-0.245329218
24.55,0.007333333,0.009148148,-0.275102881
24.6,0.0074,-0.005703704,-0.269074074
24.65,0.006666667,-0.018703704,-0.237777778
24.7,0.005466667,-0.029925926,-0.190493827
24.75,0.0036,-0.038740741,-0.12090535
24.8,0.0014,-0.042925926,-0.03526749
24.85,-0.000933333,-0.041740741,0.037098765
24.9,-0.002933333,-0.037222222,0.067691358
24.95,-0.0046,-0.033296296,0.066409465
25,-0.006066667,-0.030814815,0.058312757
