time,position,velocity,acceleration
2.75,-0.0052,0.818740741,0.054609054
2.8,0.037533333,0.781185185,-1.475308642
2.85,0.076066667,0.665148148,-2.852427983
2.9,0.1066,0.484481481,-3.940473251
2.95,0.126466667,0.25537037,-4.630246914
3,0.133133333,0.001814815,-4.833868313
3.05,0.126466667,-0.248,-4.541193416
3.1,0.1072,-0.469814815,-3.805226337
3.15,0.077533333,-0.642592593,-2.710740741
3.2,0.0404,-0.751111111,-1.359773663
3.25,-0.0006,-0.783925926,0.122386831
3.3,-0.041133333,-0.738074074,1.584279836
3.35,-0.077333333,-0.618814815,2.879053498
3.4,-0.105466667,-0.438185185,3.875185185
3.45,-0.1228,-0.215666667,4.477613169
3.5,-0.127866667,0.027407407,4.628662551
3.55,-0.119933333,0.26662963,4.29872428
3.6,-0.099933333,0.474962963,3.530596708
3.65,-0.0704,0.632666667,2.430925926
3.7,-0.034133333,0.726518518,1.113251029
3.75,0.005133333,0.747740741,-0.29962963
3.8,0.043533333,0.695740741,-1.684814815
3.85,0.0776,0.572481481,-2.898765432
3.9,0.103,0.393185185,-3.802757202
3.95,0.118333333,0.177333333,-4.326995885
4,0.121533333,-0.057037037,-4.409979424
4.05,0.112266667,-0.282555556,-4.030884774
4.1,0.091933333,-0.475740741,-3.258209877
4.15,0.062733333,-0.619703704,-2.188909465
4.2,0.0276,-0.702962963,-0.911481481
4.25,-0.0104,-0.715333333,0.467160494
4.3,-0.046933333,-0.653740741,1.786790124
4.35,-0.078266667,-0.528555556,2.908580247
4.4,-0.101866667,-0.351296296,3.734835391
4.45,-0.1148,-0.139481482,4.173230453
4.5,-0.1162,0.082925926,4.188909465
4.55,-0.106133333,0.295703704,3.791460905
4.6,-0.0854,0.477296296,3.014506173
4.65,-0.0564,0.609037037,1.941687243
4.7,-0.022,0.678444444,0.69026749
4.75,0.014133333,0.680074074,-0.614979424
4.8,0.048666667,0.614518518,-1.85590535
4.85,0.078066667,0.487185185,-2.91037037
4.9,0.099333333,0.311222222,-3.660576132
4.95,0.110333333,0.106074074,-4.033662551
5,0.110333333,-0.108555556,-3.995123457
5.05,0.098933333,-0.309740741,-3.550843621
5.1,0.078,-0.477296296,-2.762016461
5.15,0.049266667,-0.596148148,-1.712921811
5.2,0.016,-0.654962963,-0.501975309
5.25,-0.0188,-0.648666667,0.762160494
5.3,-0.051533333,-0.576037037,1.951502058
5.35,-0.0788,-0.444407407,2.920205761
5.4,-0.0976,-0.270962963,3.570761317
5.45,-0.1068,-0.073777778,3.872160494
5.5,-0.105333333,0.131074074,3.795452675
5.55,-0.093133333,0.321703704,3.326563786
5.6,-0.071733333,0.477185185,2.522510288
5.65,-0.043466667,0.58362963,1.475
5.7,-0.010933333,0.62962963,0.298909465
5.75,0.021933333,0.613740741,-0.888024691
5.8,0.0528,0.537962963,-1.994917695
5.85,0.078,0.406407407,-2.902037037
5.9,0.095,0.235407407,-3.503168724
5.95,0.102466667,0.041444444,-3.739156379
6,0.0992,-0.154148148,-3.587427983
6.05,0.086266667,-0.330962963,-3.088127572
6.1,0.0648,-0.474407407,-2.295493827
6.15,0.036933333,-0.569851852,-1.273477366
6.2,0.005466667,-0.607,-0.123950617
6.25,-0.026266667,-0.581888889,1.022510288
6.3,-0.054933333,-0.500296296,2.057592593
6.35,-0.078333333,-0.368074074,2.885699588
6.4,-0.0932,-0.199555556,3.411378601
6.45,-0.099,-0.012851852,3.586049383
6.5,-0.094466667,0.173481481,3.398065844
6.55,-0.080866667,0.340259259,2.874341564
6.6,-0.059066667,0.472259259,2.066399177
6.65,-0.031666667,0.555,1.05654321
6.7,-0.001333333,0.581703704,-0.048888889
6.75,0.028866667,0.549333333,-1.136790123
6.8,0.055733333,0.463037037,-2.100102881
6.85,0.077,0.330925926,-2.850390946
6.9,0.090133333,0.166259259,-3.307654321
6.95,0.0942,-0.013185185,-3.430432099
7,0.088733333,-0.190444445,-3.209053498
7.05,0.074333333,-0.347,-2.664794239
7.1,0.0526,-0.46762963,-1.85409465
7.15,0.0256,-0.53937037,-0.866378601
7.2,-0.003466667,-0.557148148,0.19590535
7.25,-0.032333333,-0.519111111,1.236378601
7.3,-0.057533333,-0.427925926,2.139218107
7.35,-0.076733333,-0.295814815,2.813045267
7.4,-0.0882,-0.135814815,3.210761317
7.45,-0.090866667,0.037555555,3.293497942
7.5,-0.084333333,0.207333333,3.034650206
7.55,-0.0692,0.354148148,2.454876543
7.6,-0.047333333,0.462148148,1.637983539
7.65,-0.021133333,0.523333333,0.67899177
7.7,0.007066667,0.532296296,-0.336460905
7.75,0.0342,0.48837037,-1.315493827
7.8,0.057866667,0.395518519,-2.162037037
7.85,0.075333333,0.263074074,-2.783333333
7.9,0.085133333,0.106037037,-3.123065844
7.95,0.0864,-0.061888889,-3.145185185
8,0.0786,-0.221592593,-2.842078189
8.05,0.063266667,-0.357148148,-2.258847737
8.1,0.041466667,-0.456481481,-1.451707819
8.15,0.015666667,-0.507777778,-0.507901235
8.2,-0.011333333,-0.508222222,0.467777778
8.25,-0.037066667,-0.459407407,1.398209877
8.3,-0.0592,-0.36337037,2.194465021
8.35,-0.074933333,-0.229814815,2.747016461
8.4,-0.082866667,-0.077259259,3.014855967
8.45,-0.083,0.083037037,2.990308642
8.5,-0.0742,0.234074074,2.660843622
8.55,-0.058533333,0.359333333,2.071522634
8.6,-0.036933333,0.449740741,1.271234568
8.65,-0.0116,0.492037037,0.338703704
8.7,0.014333333,0.483481481,-0.600884774
8.75,0.038533333,0.428703704,-1.464115226
8.8,0.058866667,0.331962963,-2.189506173
8.85,0.073133333,0.201074074,-2.69590535
8.9,0.079733333,0.050888889,-2.920226337
8.95,0.078333333,-0.10262963,-2.849547325
9,0.069066667,-0.245481482,-2.491028807
9.05,0.052733333,-0.362037037,-1.877510288
9.1,0.031333333,-0.440555556,-1.080740741
9.15,0.006866667,-0.473777778,-0.189320988
9.2,-0.017933333,-0.459518519,0.70590535
9.25,-0.040866667,-0.400185185,1.525144033
9.3,-0.059533333,-0.301148148,2.193600823
9.35,-0.0722,-0.171962963,2.639320988
9.4,-0.0774,-0.026074074,2.810061728
9.45,-0.0748,0.12037037,2.695658436
9.5,-0.064866667,0.253925926,2.315658436
9.55,-0.0484,0.361703704,1.697057613
9.6,-0.027066667,0.430037037,0.916069959
9.65,-0.003733333,0.455888889,0.061975309
9.7,0.020266667,0.437074074,-0.80526749
9.75,0.041866667,0.372185185,-1.589938272
9.8,0.058933333,0.270703704,-2.197078189
9.85,0.069933333,0.143555555,-2.578436214
9.9,0.073866667,0.002481481,-2.697386831
9.95,0.070133333,-0.137407407,-2.538827161
10,0.059466667,-0.261333333,-2.130390947
10.05,0.042933333,-0.358333333,-1.520411523
10.1,0.0222,-0.419185185,-0.764403292
10.15,-0.000666667,-0.437814815,0.066687243
10.2,-0.023333333,-0.41237037,0.891316872
10.25,-0.0436,-0.344888889,1.620864197
10.3,-0.0592,-0.242962963,2.173106996
10.35,-0.068733333,-0.118962963,2.506934156
10.4,-0.0716,0.017148148,2.5968107
10.45,-0.067,0.151888889,2.412283951
10.5,-0.055666667,0.268777778,1.973786008
10.55,-0.038933333,0.356481481,1.349074074
10.6,-0.0186,0.408148148,0.606481482
10.65,0.003466667,0.419518518,-0.193065844
10.7,0.025066667,0.388259259,-0.974074074
10.75,0.043866667,0.317777778,-1.648641975
10.8,0.058066667,0.21637037,-2.149032922
10.85,0.066333333,0.094148148,-2.430596708
10.9,0.0678,-0.036296296,-2.469938272
10.95,0.062533333,-0.162407408,-2.266419753
11,0.050933333,-0.272259259,-1.831831276
11.05,0.034133333,-0.353222222,-1.208991769
11.1,0.014133333,-0.397407407,-0.474753086
11.15,-0.007133333,-0.402481481,0.3031893
11.2,-0.0278,-0.365925926,1.048683128
11.25,-0.0452,-0.29262963,1.67462963
11.3,-0.058133333,-0.19162963,2.128847737
11.35,-0.065133333,-0.071592593,2.373209877
11.4,-0.0656,0.055592593,2.372016461
11.45,-0.059266667,0.175555556,2.124917695
11.5,-0.047266667,0.276296296,1.668662551
11.55,-0.030533333,0.348888889,1.049547325
11.6,-0.010933333,0.385444444,0.327757202
11.65,0.0096,0.382444444,-0.415679012
11.7,0.0288,0.341777778,-1.108168724
11.75,0.045133333,0.267074074,-1.685493827
11.8,0.056533333,0.166518518,-2.092572017
11.85,0.062466667,0.049296296,-2.286851852
11.9,0.0616,-0.071666667,-2.245658436
11.95,0.054933333,-0.183851852,-1.985020576
12,0.042533333,-0.278111111,-1.525205761
12.05,0.025933333,-0.342888889,-0.90718107
12.1,0.0068,-0.371962963,-0.207942387
12.15,-0.012733333,-0.363851852,0.49973251
12.2,-0.031,-0.319925926,1.154465021
12.25,-0.046,-0.244037037,1.695925926
12.3,-0.0564,-0.143481482,2.064300412
12.35,-0.060933333,-0.02862963,2.212633745
12.4,-0.059266667,0.087037037,2.131625514
12.45,-0.0518,0.192333333,1.847736625
12.5,-0.039333333,0.279037037,1.381584362
12.55,-0.022733333,0.336666667,0.768683127
12.6,-0.0042,0.358555556,0.087242798
12.65,0.014533333,0.344666667,-0.584279835
12.7,0.031533333,0.298,-1.197942387
12.75,0.0456,0.220481481,-1.696625514
12.8,0.054466667,0.120888889,-2.01409465
12.85,0.058066667,0.011037037,-2.128600823
12.9,0.055666667,-0.100481482,-2.028312757
12.95,0.047533333,-0.200259259,-1.718024691
13,0.0348,-0.278925926,-1.239197531
13.05,0.018533333,-0.32937037,-0.634320988
13.1,0.0004,-0.344333333,0.022572016
13.15,-0.0172,-0.325962963,0.658518519
13.2,-0.0334,-0.276481481,1.236790123
13.25,-0.046066667,-0.19762963,1.694115226
13.3,-0.053933333,-0.099481482,1.968065844
13.35,-0.056333333,0.007296296,2.039300412
13.4,-0.053133333,0.112296296,1.909444444
13.45,-0.044666667,0.205888889,1.588168724
13.5,-0.031666667,0.277703704,1.104320988
13.55,-0.015733333,0.320481482,0.515617284
13.6,0.001666667,0.331,-0.117098765
13.65,0.018733333,0.30762963,-0.725823045
13.7,0.033533333,0.255518518,-1.261358025
13.75,0.045333333,0.177333333,-1.683971193
13.8,0.052066667,0.08,-1.929670782
13.85,0.0536,-0.024296296,-1.96462963
13.9,0.049466667,-0.124703704,-1.79409465
13.95,0.040533333,-0.210444444,-1.450925926
14,0.0276,-0.275148148,-0.972160494
14.05,0.011866667,-0.311259259,-0.402860082
14.1,-0.004733333,-0.316777778,0.201337448
14.15,-0.021066667,-0.29062963,0.789855967
14.2,-0.035,-0.23462963,1.297510288
14.25,-0.045466667,-0.155259259,1.666378601
14.3,-0.051133333,-0.060740741,1.857860082
14.35,-0.051666667,0.037814815,1.86473251
14.4,-0.0472,0.13237037,1.696502058
14.45,-0.038,0.214851852,1.348127572
14.5,-0.024733333,0.273555556,0.850020576
14.55,-0.0094,0.302222222,0.284650206
14.6,0.0066,0.302,-0.288971193
14.65,0.021933333,0.27262963,-0.838703704
14.7,0.035,0.215407407,-1.313991769
14.75,0.0444,0.135481481,-1.649814815
14.8,0.049,0.043444445,-1.812016461
14.85,0.048933333,-0.052962963,-1.789897119
14.9,0.043466667,-0.143222222,-1.578930041
14.95,0.033933333,-0.217111111,-1.211419753
15,0.020866667,-0.26862963,-0.733045267
15.05,0.006,-0.293037037,-0.188436214
15.1,-0.0096,-0.288222222,0.372901235
15.15,-0.024,-0.254111111,0.893271605
15.2,-0.036,-0.195074074,1.319341564
15.25,-0.044266667,-0.116888889,1.612489712
15.3,-0.048133333,-0.027518519,1.746069959
15.35,-0.047133333,0.064666667,1.704053498
15.4,-0.0414,0.149925926,1.486234568
15.45,-0.031533333,0.219814815,1.109567901
15.5,-0.0184,0.265111111,0.624814815
15.55,-0.004,0.284111111,0.090061728
15.6,0.011133333,0.274703704,-0.454176955
15.65,0.024666667,0.236333333,-0.942098765
15.7,0.0356,0.176148148,-1.325987654
15.75,0.042933333,0.099185185,-1.588230453
15.8,0.046,0.011111111,-1.692407407
15.85,0.044066667,-0.077555556,-1.614176955
15.9,0.037866667,-0.157111111,-1.367222222
15.95,0.027666667,-0.219555556,-0.986255144
16,0.015,-0.259148148,-0.517201646
16.05,0.000733333,-0.273037037,-0.003106996
16.1,-0.0134,-0.25937037,0.508559671
16.15,-0.0262,-0.220407407,0.972325103
16.2,-0.0364,-0.158148148,1.336666667
16.25,-0.0426,-0.080814815,1.556975309
16.3,-0.044733333,0.00337037,1.626378601
16.35,-0.042333333,0.088407407,1.529567901
16.4,-0.035466667,0.163074074,1.267962963
16.45,-0.025333333,0.220407407,0.877304527
16.5,-0.012466667,0.254074074,0.404197531
16.55,0.001133333,0.261407407,-0.089876543
16.6,0.0146,0.244518519,-0.569382716
16.65,0.0266,0.20262963,-0.998292181
16.7,0.035666667,0.14062963,-1.326666667
16.75,0.0412,0.064851852,-1.524588477
16.8,0.042466667,-0.018185185,-1.563333333
16.85,0.039266667,-0.098481481,-1.43154321
16.9,0.032133333,-0.167074074,-1.155802469
16.95,0.021866667,-0.218259259,-0.77228395
17,0.0094,-0.246814815,-0.322530864
17.05,-0.003733333,-0.251703704,0.156399177
17.1,-0.0168,-0.230962963,0.625390946
17.15,-0.0278,-0.18637037,1.026399177
17.2,-0.036133333,-0.123888889,1.318497942
17.25,-0.040666667,-0.049333333,1.477880659
17.3,-0.041266667,0.029925926,1.485740741
17.35,-0.037533333,0.105592593,1.33781893
17.4,-0.0302,0.169,1.057736626
17.45,-0.019933333,0.214962963,0.683312757
17.5,-0.007866667,0.23962963,0.248436214
17.55,0.004933333,0.241148148,-0.216460905
17.6,0.017266667,0.217555555,-0.666687243
17.65,0.0276,0.171444444,-1.043662551
17.7,0.035066667,0.108592593,-1.307860082
17.75,0.038866667,0.035370371,-1.437880658
17.8,0.038733333,-0.040962963,-1.421831276
17.85,0.0346,-0.112777778,-1.258683128
17.9,0.026933333,-0.171962963,-0.968168724
17.95,0.016666667,-0.212851852,-0.591193416
18,0.004866667,-0.23337037,-0.157839506
18.05,-0.007666667,-0.229444444,0.292777778
18.1,-0.019,-0.202444444,0.705452675
18.15,-0.028666667,-0.156111111,1.048106996
18.2,-0.035266667,-0.093518519,1.286460905
18.25,-0.038333333,-0.022592593,1.398333333
18.3,-0.037733333,0.052333333,1.361028806
18.35,-0.0328,0.120185185,1.166399177
18.4,-0.025066667,0.173,0.866049383
18.45,-0.014866667,0.209185185,0.498024691
18.5,-0.003333333,0.224666667,0.084547325
18.55,0.008466667,0.218296296,-0.342222222
18.6,0.0194,0.189444444,-0.741460905
18.65,0.0282,0.141037037,-1.063539095
18.7,0.034066667,0.078444444,-1.270761317
18.75,0.036333333,0.008555556,-1.342695473
18.8,0.034933333,-0.061481482,-1.274465021
18.85,0.029866667,-0.123962963,-1.079135803
18.9,0.022,-0.173074074,-0.7868107
18.95,0.011933333,-0.205777778,-0.417098765
19,0.000533333,-0.216666667,-0.003209877
19.05,-0.0106,-0.205814815,0.405226338
19.1,-0.020866667,-0.17437037,0.769588477
19.15,-0.028733333,-0.125518519,1.051255144
19.2,-0.033866667,-0.065111111,1.227921811
19.25,-0.035533333,0.002148148,1.281975309
19.3,-0.0336,0.06837037,1.204814815
19.35,-0.0284,0.127222222,1.010164609
19.4,-0.0204,0.17362963,0.710925926
19.45,-0.010266667,0.201259259,0.339032922
19.5,0.000533333,0.208518519,-0.060390947
19.55,0.0114,0.195037037,-0.453333333
19.6,0.020866667,0.161185185,-0.795679012
19.65,0.028133333,0.111851852,-1.050473251
19.7,0.032466667,0.051851852,-1.198662551
19.75,0.033466667,-0.012296296,-1.234259259
19.8,0.031266667,-0.076333333,-1.14835391
19.85,0.025533333,-0.132666667,-0.931234568
19.9,0.017333333,-0.173259259,-0.618786008
19.95,0.007533333,-0.196518519,-0.252921811
20,-0.003133333,-0.19937037,0.132736626
20.05,-0.0132,-0.182333333,0.496440329
20.1,-0.022066667,-0.147592593,0.807242798
20.15,-0.028533333,-0.098407408,1.037510288
20.2,-0.032266667,-0.04,1.169032922
20.25,-0.032733333,0.023074074,1.184176955
20.3,-0.029866667,0.083592593,1.07281893
20.35,-0.024,0.135037037,0.846995885
20.4,-0.015733333,0.171259259,0.541872428
20.45,-0.006266667,0.191222222,0.186255144
20.5,0.0042,0.191148148,-0.193415638
20.55,0.013733333,0.170111111,-0.535884774
20.6,0.021733333,0.13462963,-0.811851852
20.65,0.027666667,0.086777778,-1.023786008
20.7,0.030866667,0.028666667,-1.1418107
20.75,0.030666667,-0.032666667,-1.134794239
20.8,0.0274,-0.089666667,-1.006893004
20.85,0.021333333,-0.137259259,-0.777654321
20.9,0.013133333,-0.170888889,-0.464876543
20.95,0.003466667,-0.18562963,-0.106954733
21,-0.0062,-0.181222222,0.246502058
21.05,-0.015333333,-0.159444445,0.564300412
21.1,-0.022733333,-0.12262963,0.826049383
21.15,-0.028066667,-0.074,1.012880658
21.2,-0.030466667,-0.01737037,1.099567901
21.25,-0.029866667,0.040703704,1.070720165
21.3,-0.0262,0.094185185,0.931481482
21.35,-0.02,0.137,0.706790123
21.4,-0.012066667,0.167666667,0.411172839
21.45,-0.002533333,0.180888889,0.057345679
21.5,0.006933333,0.172962963,-0.290925926
21.55,0.015333333,0.149481481,-0.590679012
21.6,0.0224,0.112296296,-0.841337449
21.65,0.027133333,0.062111111,-1.008765432
21.7,0.0288,0.006777778,-1.065843621
21.75,0.0278,-0.04862963,-1.017283951
21.8,0.023733333,-0.098814815,-0.868786008
21.85,0.017533333,-0.139037037,-0.632037037
21.9,0.009266667,-0.165037037,-0.324135803
21.95,0.000266667,-0.172592593,0.012592593
22,-0.008666667,-0.163,0.333539095
22.05,-0.016666667,-0.137518519,0.612469136
22.1,-0.022933333,-0.099037037,0.825473251
22.15,-0.026866667,-0.052333333,0.967160494
22.2,-0.028466667,0.000962963,1.022263374
22.25,-0.0268,0.054703704,0.964012346
22.3,-0.022666667,0.101222222,0.8081893
22.35,-0.016333333,0.138444444,0.574526749
22.4,-0.008266667,0.161518518,0.273662552
22.45,0.000533333,0.167074074,-0.056666667
22.5,0.009133333,0.155333333,-0.37462963
22.55,0.016733333,0.127296296,-0.639341564
22.6,0.022266667,0.088333333,-0.829691358
22.65,0.025866667,0.041666667,-0.947222222
22.7,0.026666667,-0.010074074,-0.973168724
22.75,0.024733333,-0.059481481,-0.903127572
22.8,0.020533333,-0.103666667,-0.747057613
22.85,0.014,-0.138074074,-0.501440329
22.9,0.006,-0.155740741,-0.207098765
22.95,-0.002133333,-0.158703704,0.092674897
23,-0.010466667,-0.146333333,0.385761317
23.05,-0.0174,-0.118592593,0.640020576
23.1,-0.022733333,-0.079962963,0.832716049
23.15,-0.0258,-0.032037037,0.941193416
23.2,-0.026066667,0.018962963,0.937572016
23.25,-0.023666667,0.065296296,0.842469136
23.3,-0.019333333,0.105814815,0.675720165
23.35,-0.012666667,0.135703704,0.439855967
23.4,-0.0052,0.151592593,0.159650206
23.45,0.003066667,0.152703704,-0.142674897
23.5,0.0108,0.136481481,-0.424938272
23.55,0.0172,0.107666667,-0.649855967
23.6,0.021933333,0.069111111,-0.812489712
23.65,0.0244,0.023592593,-0.900411523
23.7,0.0244,-0.024481481,-0.899012346
23.75,0.021866667,-0.070222222,-0.80154321
23.8,0.017066667,-0.108259259,-0.616522634
23.85,0.010533333,-0.134111111,-0.373436214
23.9,0.003133333,-0.146555556,-0.102489712
23.95,-0.004666667,-0.144925926,0.179567901
24,-0.012,-0.127888889,0.443395062
24.05,-0.017933333,-0.098481481,0.657222222
24.1,-0.0222,-0.059925926,0.810144033
24.15,-0.024266667,-0.013888889,0.875884774
24.2,-0.023533333,0.031666667,0.845740741
24.25,-0.020933333,0.073333333,0.741934156
24.3,-0.016,0.108925926,0.561872428
24.35,-0.009533333,0.132296296,0.317860082
24.4,-0.0022,0.141666667,0.048168724
24.45,0.0052,0.136814815,-0.217572016
24.5,0.012,0.118703704,-0.455411523
24.55,0.017466667,0.090037037,-0.656934156
24.6,0.021466667,0.050740741,-0.799465021
24.65,0.022733333,0.006333333,-0.852366255
24.7,0.022066667,-0.037703704,-0.820473251
24.75,0.018933333,-0.079666667,-0.693765432
24.8,0.0136,-0.110444444,-0.488106996
24.85,0.0074,-0.129259259,-0.252839506
24.9,0.000266667,-0.136592593,0.003888889
24.95,-0.006866667,-0.129259259,0.264176955
25,-0.0132,-0.108703704,0.49026749
25.05,-0.018133333,-0.077888889,0.660185185
25.1,-0.021266667,-0.040037037,0.763539095
25.15,-0.022266667,0.001222222,0.796378601
25.2,-0.021133333,0.042296296,0.757572017
25.25,-0.017933333,0.080111111,0.640349794
25.3,-0.0128,0.109777778,0.443436214
25.35,-0.0064,0.126296296,0.200781893
25.4,0.000333333,0.130037037,-0.050576132
25.45,0.007133333,0.120518519,-0.286604938
25.5,0.0128,0.100148148,-0.491872428
25.55,0.017533333,0.069962963,-0.657695473
25.6,0.020133333,0.031888889,-0.759444444
25.65,0.020866667,-0.00962963,-0.774320988
25.7,0.019066667,-0.049037037,-0.703292181
25.75,0.015733333,-0.082592593,-0.564917695
25.8,0.010466667,-0.10762963,-0.374814815
25.85,0.004466667,-0.120740741,-0.161502058
25.9,-0.001933333,-0.124296296,0.066522634
25.95,-0.008466667,-0.115185185,0.310596708
26,-0.014066667,-0.091962963,0.523127572
26.05,-0.018,-0.059851852,0.666728395
26.1,-0.020266667,-0.022222222,0.734320988
26.15,-0.020266667,0.016666667,0.724711934
26.2,-0.018466667,0.052592593,0.652139918
26.25,-0.014866667,0.084259259,0.519259259
26.3,-0.009666667,0.106851852,0.331069959
26.35,-0.003733333,0.118444444,0.112942387
26.4,0.0026,0.118777778,-0.119794239
26.45,0.008666667,0.10637037,-0.34537037
26.5,0.013733333,0.082222222,-0.525205761
26.55,0.017133333,0.051185185,-0.642757202
26.6,0.019,0.015962963,-0.703991769
26.65,0.018866667,-0.021814815,-0.697427984
26.7,0.016733333,-0.057296296,-0.609835391
26.75,0.0128,-0.085259259,-0.460740741
26.8,0.007866667,-0.104481482,-0.277407407
26.85,0.002,-0.114185185,-0.066604938
26.9,-0.004066667,-0.111592593,0.152942387
26.95,-0.0096,-0.097925926,0.351954732
27,-0.0142,-0.075185185,0.518868313
27.05,-0.017466667,-0.044185185,0.637037037
27.1,-0.0188,-0.00862963,0.685720165
27.15,-0.018333333,0.027222222,0.662510288
27.2,-0.016,0.06062963,0.566337449
27.25,-0.011933333,0.086259259,0.411769547
27.3,-0.007,0.102666667,0.229691358
27.35,-0.001333333,0.11,0.027716049
27.4,0.004466667,0.105888889,-0.182777778
27.45,0.009666667,0.091222222,-0.378497942
27.5,0.014,0.066629629,-0.53627572
27.55,0.016666667,0.03437037,-0.621728395
27.6,0.0174,0.001592593,-0.638744856
27.65,0.0168,-0.030740741,-0.613065844
27.7,0.014333333,-0.062,-0.52845679
27.75,0.010333333,-0.08662963,-0.375720164
27.8,0.005266667,-0.101555556,-0.177325103
27.85,-0.000333333,-0.104407408,0.027345679
27.9,-0.005533333,-0.097703704,0.211090535
27.95,-0.0104,-0.082814815,0.378168724
28,-0.0142,-0.058888889,0.515534979
28.05,-0.016533333,-0.029,0.598868313
28.1,-0.0172,0.003592593,0.618930041
28.15,-0.016133333,0.035333333,0.576255144
28.2,-0.013533333,0.063481481,0.475802469
28.25,-0.009533333,0.085148148,0.322613169
28.3,-0.0046,0.096925926,0.13936214
28.35,0.000533333,0.099111111,-0.048600823
28.4,0.005666667,0.091962963,-0.231954732
28.45,0.010133333,0.075074074,-0.392283951
28.5,0.013466667,0.050888889,-0.508518519
28.55,0.0154,0.022074074,-0.571975309
28.6,0.015733333,-0.008407407,-0.581090535
28.65,0.014533333,-0.038111111,-0.535720165
28.7,0.0118,-0.06437037,-0.432386831
28.75,0.0078,-0.083444444,-0.279979424
28.8,0.003066667,-0.093185185,-0.104753086
28.85,-0.001866667,-0.093888889,0.072860082
28.9,-0.006666667,-0.085703704,0.243765432
28.95,-0.0108,-0.068666667,0.392222222
29,-0.0138,-0.044888889,0.501460905
29.05,-0.015466667,-0.016555556,0.560473251
29.1,-0.015533333,0.013481482,0.561213992
29.15,-0.014066667,0.042185185,0.499197531
29.2,-0.011066667,0.065259259,0.388353909
29.25,-0.007333333,0.082407407,0.241790124
29.3,-0.002466667,0.090777778,0.066399177
29.35,0.0022,0.088592593,-0.103909465
29.4,0.0066,0.079814815,-0.261707819
29.45,0.010533333,0.06237037,-0.408189301
29.5,0.0132,0.037,-0.506975309
29.55,0.014333333,0.008666667,-0.538786008
29.6,0.014,-0.018851852,-0.517674897
29.65,0.0124,-0.04462963,-0.452386831
29.7,0.0094,-0.066333333,-0.336316872
29.75,0.0054,-0.079777778,-0.185390946
29.8,0.001066667,-0.08462963,-0.031687243
29.85,-0.003266667,-0.083037037,0.124135802
29.9,-0.0076,-0.072666667,0.281687243
29.95,-0.010933333,-0.053333333,0.404320988
30,-0.013066667,-0.029888889,0.474032922
30.05,-0.014,-0.004296296,0.499650206
30.1,-0.013533333,0.021925926,0.478065844
30.15,-0.011666667,0.045111111,0.4131893
30.2,-0.008933333,0.065037037,0.304279835
30.25,-0.004866667,0.077740741,0.150144033
30.3,-0.000666667,0.079740741,-0.003436214
30.35,0.003266667,0.076296296,-0.138662551
30.4,0.0072,0.066296296,-0.274794239
