time,position,velocity,acceleration
4.45,-0.167933333,-0.186888889,6.105925926
4.5,-0.168933333,0.139148148,6.085679012
4.55,-0.1532,0.445925926,5.457222222
4.6,-0.122466667,0.705481481,4.303930041
4.65,-0.0798,0.892962963,2.733539095
4.7,-0.029533333,0.989444444,0.899958848
4.75,0.023133333,0.985962963,-1.008909465
4.8,0.073,0.883740741,-2.797613169
4.85,0.115,0.694074074,-4.284609053
4.9,0.145066667,0.437444444,-5.327160494
4.95,0.160333333,0.140259259,-5.83600823
5,0.1596,-0.169074074,-5.764588477
5.05,0.142733333,-0.460148148,-5.101954733
5.1,0.111466667,-0.699740741,-3.929814815
5.15,0.069866667,-0.866962963,-2.398415638
5.2,0.0214,-0.948407407,-0.644074074
5.25,-0.0288,-0.934074074,1.171481481
5.3,-0.075733333,-0.826444444,2.863024691
5.35,-0.1148,-0.63537037,4.247736626
5.4,-0.141666667,-0.383518519,5.182695473
5.45,-0.154533333,-0.096518519,5.596666667
5.5,-0.151666667,0.198518519,5.44872428
5.55,-0.133733333,0.470222222,4.755041152
5.6,-0.102666667,0.692444444,3.597283951
5.65,-0.061666667,0.843777778,2.091563786
5.7,-0.014866667,0.909333333,0.390658436
5.75,0.032866667,0.884148148,-1.340576132
5.8,0.077133333,0.769555556,-2.926255144
5.85,0.112866667,0.578740741,-4.195596708
5.9,0.1372,0.332518519,-5.028703704
5.95,0.147333333,0.05562963,-5.352510288
6,0.142866667,-0.223851852,-5.144588477
6.05,0.124,-0.479296296,-4.425226337
6.1,0.092866667,-0.683518519,-3.273971193
6.15,0.052933333,-0.819074074,-1.808621399
6.2,0.007666667,-0.871777778,-0.162242798
6.25,-0.0378,-0.835740741,1.492345679
6.3,-0.079266667,-0.715703704,2.977736626
6.35,-0.1122,-0.524777778,4.138024691
6.4,-0.133666667,-0.284851852,4.871358025
6.45,-0.141733333,-0.018592593,5.121666667
6.5,-0.135533333,0.247555556,4.862633745
6.55,-0.115933333,0.487259259,4.115925926
6.6,-0.084733333,0.675518519,2.960041152
6.65,-0.0456,0.794185185,1.52462963
6.7,-0.0022,0.833814815,-0.055308642
6.75,0.0412,0.78837037,-1.623744856
6.8,0.0798,0.663888889,-3.007757202
6.85,0.110133333,0.474925926,-4.075411523
6.9,0.129133333,0.239888889,-4.727386831
6.95,0.135,-0.017,-4.898786008
7,0.127266667,-0.269814815,-4.575329218
7.05,0.1068,-0.492481481,-3.800555556
7.1,0.076,-0.66437037,-2.659444444
7.15,0.037666667,-0.768555556,-1.263971193
7.2,-0.003933333,-0.795444444,0.247942387
7.25,-0.045066667,-0.742444444,1.726090535
7.3,-0.081133333,-0.615407407,3.019382716
7.35,-0.109,-0.428074074,4.000925926
7.4,-0.1256,-0.199185185,4.576090535
7.45,-0.129666667,0.048222222,4.684218107
7.5,-0.120466667,0.288222222,4.317263374
7.55,-0.0996,0.496962963,3.522139918
7.6,-0.068733333,0.654407407,2.379341564
7.65,-0.0314,0.743555556,1.016193416
7.7,0.008533333,0.759,-0.427489712
7.75,0.047466667,0.69937037,-1.828806584
7.8,0.081333333,0.568814815,-3.043271605
7.85,0.1066,0.381925926,-3.934670782
7.9,0.120933333,0.159111111,-4.42037037
7.95,0.123066667,-0.077666667,-4.462242798
8,0.1128,-0.304962963,-4.056337449
8.05,0.091266667,-0.49962963,-3.243683128
8.1,0.060733333,-0.641888889,-2.115864198
8.15,0.024466667,-0.718814815,-0.79308642
8.2,-0.014,-0.723740741,0.595823045
8.25,-0.050733333,-0.657222222,1.927098765
8.3,-0.082466667,-0.523074074,3.057283951
8.35,-0.105066667,-0.337925926,3.85526749
8.4,-0.117466667,-0.121777778,4.257592593
8.45,-0.117666667,0.104740741,4.233333333
8.5,-0.106466667,0.318185185,3.791687243
8.55,-0.084533333,0.498666667,2.979074074
8.6,-0.054533333,0.627481481,1.877860082
8.65,-0.019333333,0.694,0.589814815
8.7,0.017733333,0.689111111,-0.758600823
8.75,0.0524,0.614111111,-2.010226337
8.8,0.081533333,0.478851852,-3.037366255
8.85,0.102066667,0.298074074,-3.753930041
8.9,0.112466667,0.089185185,-4.104526749
8.95,0.1114,-0.129148148,-4.037469136
9,0.098866667,-0.331185185,-3.556831276
9.05,0.076933333,-0.498925926,-2.722572016
9.1,0.046866667,-0.614259259,-1.619958848
9.15,0.012933333,-0.665888889,-0.383148148
9.2,-0.0222,-0.653555556,0.879588477
9.25,-0.055066667,-0.575296296,2.064547325
9.3,-0.082133333,-0.438074074,3.02872428
9.35,-0.100466667,-0.259555556,3.67526749
9.4,-0.109066667,-0.056407407,3.958127572
9.45,-0.1064,0.152703704,3.832345679
9.5,-0.093,0.342925926,3.310349794
9.55,-0.0706,0.496,2.472880658
9.6,-0.041466667,0.599481481,1.400596708
9.65,-0.0082,0.641740741,0.191440329
9.7,0.025333333,0.618666667,-1.021358025
9.75,0.056066667,0.534888889,-2.118641975
9.8,0.080933333,0.398185185,-2.999115226
9.85,0.0974,0.223111111,-3.57909465
9.9,0.104133333,0.026148148,-3.801316872
9.95,0.100133333,-0.173111111,-3.627057613
10,0.085933333,-0.35137037,-3.083415638
10.05,0.063533333,-0.492814815,-2.246358025
10.1,0.034733333,-0.585074074,-1.186090535
10.15,0.002533333,-0.616037037,-0.013251029
10.2,-0.029333333,-0.585185185,1.137674897
10.25,-0.0582,-0.49762963,2.169465021
10.3,-0.081133333,-0.359777778,2.983683128
10.35,-0.0956,-0.186555556,3.484917695
10.4,-0.1004,0.002851852,3.632119342
10.45,-0.095266667,0.190814815,3.419609053
10.5,-0.080533333,0.358666667,2.86191358
10.55,-0.057866667,0.488518519,2.017777778
10.6,-0.029666667,0.567962963,0.982427984
10.65,0.0012,0.590222222,-0.140720165
10.7,0.031733333,0.552962963,-1.240864198
10.75,0.058666667,0.460962963,-2.210329218
10.8,0.079666667,0.323037037,-2.954115226
10.85,0.092266667,0.153074074,-3.388559671
10.9,0.095466667,-0.029851852,-3.474259259
10.95,0.089066667,-0.207740741,-3.219115226
11,0.073866667,-0.364333333,-2.646481481
11.05,0.051133333,-0.483259259,-1.804876543
11.1,0.023533333,-0.552037037,-0.784650206
11.15,-0.006333333,-0.56437037,0.302860082
11.2,-0.0352,-0.519407407,1.338395062
11.25,-0.0602,-0.424888889,2.231440329
11.3,-0.0794,-0.287962963,2.908600823
11.35,-0.0902,-0.121703704,3.28308642
11.4,-0.091866667,0.053555556,3.325720165
11.45,-0.084666667,0.223555556,3.041316872
11.5,-0.068666667,0.371148148,2.430699588
11.55,-0.0458,0.476740741,1.572489712
11.6,-0.019,0.532740741,0.591090535
11.65,0.009466667,0.537333333,-0.431316872
11.7,0.036866667,0.48837037,-1.414773663
11.75,0.060266667,0.390518519,-2.259979424
11.8,0.077533333,0.252777778,-2.868333333
11.85,0.086466667,0.09137037,-3.172510288
11.9,0.086933333,-0.077,-3.158765432
11.95,0.078466667,-0.237222222,-2.826358025
12,0.062133333,-0.370925926,-2.212860082
12.05,0.039866667,-0.466814815,-1.389115226
12.1,0.013533333,-0.514777778,-0.43808642
12.15,-0.0136,-0.512111111,0.54973251
12.2,-0.039733333,-0.458074074,1.488045267
12.25,-0.061333333,-0.356666667,2.265082305
12.3,-0.076666667,-0.222185185,2.808497942
12.35,-0.084466667,-0.065111111,3.075534979
12.4,-0.083466667,0.09837037,3.020041152
12.45,-0.074133333,0.249851852,2.646872428
12.5,-0.057333333,0.373333333,2.01345679
12.55,-0.035266667,0.458185185,1.197633745
12.6,-0.009733333,0.49762963,0.269526749
12.65,0.016533333,0.486333333,-0.684176955
12.7,0.040866667,0.426,-1.559300412
12.75,0.0608,0.323666667,-2.268292181
12.8,0.074466667,0.190037037,-2.746460905
12.85,0.080533333,0.038222222,-2.949650206
12.9,0.078466667,-0.117296296,-2.846790123
12.95,0.0682,-0.258407407,-2.449794239
13,0.051466667,-0.371148148,-1.823209877
13.05,0.029666667,-0.447333333,-1.027160494
13.1,0.004933333,-0.478259259,-0.127037037
13.15,-0.020133333,-0.460333333,0.779958848
13.2,-0.042933333,-0.396407407,1.595884774
13.25,-0.061266667,-0.294296296,2.249279835
13.3,-0.073533333,-0.163,2.683950617
13.35,-0.078266667,-0.014851852,2.843374486
13.4,-0.075,0.133333333,2.705329218
13.45,-0.064333333,0.266555556,2.292263374
13.5,-0.047266667,0.372111111,1.644176955
13.55,-0.025466667,0.437296296,0.839320988
13.6,-0.001733333,0.45762963,-0.017962963
13.65,0.021933333,0.435111111,-0.865925926
13.7,0.043533333,0.368777778,-1.644032922
13.75,0.0604,0.263888889,-2.252160494
13.8,0.070933333,0.133333333,-2.613168724
13.85,0.074133333,-0.008074074,-2.706296296
13.9,0.070066667,-0.147703704,-2.534032922
13.95,0.058733333,-0.271481481,-2.11063786
14,0.0418,-0.367111111,-1.478868313
14.05,0.020533333,-0.42537037,-0.69936214
14.1,-0.002533333,-0.439259259,0.138971193
14.15,-0.025066667,-0.41037037,0.95244856
14.2,-0.0452,-0.340555556,1.673971193
14.25,-0.060533333,-0.236,2.221790123
14.3,-0.069666667,-0.109148148,2.539958848
14.35,-0.071866667,0.028111111,2.601502058
14.4,-0.066733333,0.161851852,2.39372428
14.45,-0.054933333,0.277333333,1.942201646
14.5,-0.0378,0.363148148,1.308580247
14.55,-0.0172,0.412814815,0.555987654
14.6,0.005133333,0.421037037,-0.252119342
14.65,0.0266,0.386666667,-1.035349794
14.7,0.045333333,0.31362963,-1.716563786
14.75,0.059333333,0.207407407,-2.210288066
14.8,0.0668,0.082407407,-2.458045267
14.85,0.067733333,-0.047777778,-2.464650206
14.9,0.061866667,-0.173148148,-2.236049383
14.95,0.049733333,-0.280814815,-1.777654321
15,0.032533333,-0.358074074,-1.142057613
15.05,0.012466667,-0.398703704,-0.407674897
15.1,-0.008866667,-0.400259259,0.361481481
15.15,-0.0292,-0.361148148,1.093168724
15.2,-0.0464,-0.286296296,1.709979424
15.25,-0.058933333,-0.183481481,2.156481481
15.3,-0.065533333,-0.061703704,2.379958848
15.35,-0.065266667,0.064592593,2.355205761
15.4,-0.058733333,0.182851852,2.099753086
15.45,-0.046266667,0.282666667,1.637530864
15.5,-0.029333333,0.35362963,1.004238683
15.55,-0.0094,0.387407407,0.267901235
15.6,0.011066667,0.380407407,-0.47462963
15.65,0.030066667,0.336888889,-1.148209877
15.7,0.046,0.261407407,-1.712119342
15.75,0.057266667,0.159666667,-2.117510288
15.8,0.062666667,0.041074074,-2.308333333
15.85,0.061533333,-0.081407407,-2.249711934
15.9,0.054066667,-0.193222222,-1.957942387
15.95,0.0414,-0.284555556,-1.476769547
16,0.024466667,-0.346740741,-0.850864198
16.05,0.005266667,-0.372851852,-0.146049383
16.1,-0.014333333,-0.361111111,0.557880658
16.15,-0.0322,-0.31462963,1.200596708
16.2,-0.047066667,-0.236555556,1.726728395
16.25,-0.0568,-0.134925926,2.077016461
16.3,-0.061066667,-0.020444444,2.216111111
16.35,-0.058933333,0.095925926,2.125246914
16.4,-0.051,0.200851852,1.815740741
16.45,-0.038,0.284481481,1.328888889
16.5,-0.0214,0.339,0.711440329
16.55,-0.002666667,0.358074074,0.031358025
16.6,0.0158,0.341777778,-0.641790123
16.65,0.032866667,0.291407407,-1.249567901
16.7,0.046133333,0.211518519,-1.725020576
16.75,0.0548,0.111703704,-2.021111111
16.8,0.057733333,0.001222222,-2.111625514
16.85,0.054866667,-0.107962963,-1.989588477
16.9,0.046466667,-0.205444444,-1.673641975
16.95,0.033466667,-0.28162963,-1.196851852
17,0.0172,-0.329740741,-0.60281893
17.05,-0.0008,-0.344962963,0.061316872
17.1,-0.0188,-0.323444444,0.718662551
17.15,-0.034466667,-0.269037037,1.282592593
17.2,-0.046666667,-0.189518519,1.706522634
17.25,-0.054133333,-0.092037037,1.965102881
17.3,-0.056266667,0.014814815,2.027263374
17.35,-0.052533333,0.119,1.883065844
17.4,-0.043866667,0.21062963,1.549794239
17.45,-0.0306,0.280259259,1.060514403
17.5,-0.014666667,0.320777778,0.469115226
17.55,0.0028,0.32837037,-0.15718107
17.6,0.0194,0.304296296,-0.76409465
17.65,0.034466667,0.249407407,-1.301049383
17.7,0.0454,0.168592593,-1.699855967
17.75,0.051933333,0.072111111,-1.919012346
17.8,0.052866667,-0.031,-1.943312757
17.85,0.048666667,-0.129814815,-1.774300412
17.9,0.0394,-0.215925926,-1.421152263
17.95,0.026066667,-0.277666667,-0.925205761
18,0.010533333,-0.311481481,-0.349259259
18.05,-0.006333333,-0.313851852,0.25755144
18.1,-0.022133333,-0.284259259,0.829465021
18.15,-0.0358,-0.227814815,1.320205761
18.2,-0.045933333,-0.146888889,1.676069959
18.25,-0.051,-0.052740741,1.850987654
18.3,-0.051333333,0.045222222,1.846111111
18.35,-0.046333333,0.138962963,1.659567901
18.4,-0.036866667,0.218185185,1.300699588
18.45,-0.0236,0.27462963,0.805534979
18.5,-0.0082,0.301555556,0.236975309
18.55,0.007733333,0.298518519,-0.341296296
18.6,0.0228,0.266185185,-0.884567901
18.65,0.035466667,0.206518519,-1.336584362
18.7,0.044266667,0.126518519,-1.642757202
18.75,0.048533333,0.035518519,-1.780946502
18.8,0.047933333,-0.058296296,-1.747119342
18.85,0.042466667,-0.146,-1.541666667
18.9,0.032733333,-0.21862963,-1.181728395
18.95,0.019733333,-0.269185185,-0.698703704
19,0.004666667,-0.29137037,-0.145164609
19.05,-0.0106,-0.283703704,0.412016461
19.1,-0.0248,-0.248185185,0.920884774
19.15,-0.0364,-0.187962963,1.33617284
19.2,-0.044333333,-0.109333333,1.618168724
19.25,-0.0478,-0.01937037,1.732427984
19.3,-0.046266667,0.071074074,1.667407407
19.35,-0.0404,0.153888889,1.436255144
19.4,-0.030266667,0.220962963,1.053333333
19.45,-0.017266667,0.263148148,0.571440329
19.5,-0.002933333,0.27937037,0.05100823
19.55,0.011733333,0.268407407,-0.471419753
19.6,0.025,0.230444444,-0.947489712
19.65,0.035666667,0.169925926,-1.330226337
19.7,0.042666667,0.092407407,-1.583477366
19.75,0.045333333,0.004888889,-1.670102881
19.8,0.043133333,-0.082148148,-1.574403292
19.85,0.036666667,-0.158740741,-1.322407407
19.9,0.0266,-0.218740741,-0.953045267
19.95,0.014,-0.257888889,-0.488477366
20,-0.000266667,-0.270259259,0.035390947
20.05,-0.0142,-0.253925926,0.549711934
20.1,-0.026666667,-0.212185185,0.992037037
20.15,-0.0362,-0.15037037,1.325679012
20.2,-0.042266667,-0.074481481,1.528045267
20.25,-0.043933333,0.008444444,1.579876543
20.3,-0.041333333,0.089518519,1.478703704
20.35,-0.034666667,0.162111111,1.231111111
20.4,-0.024466667,0.218148148,0.850864198
20.45,-0.011866667,0.250407407,0.388209877
20.5,0.001533333,0.257962963,-0.103950617
20.55,0.014933333,0.24,-0.590288066
20.6,0.0266,0.196296296,-1.011666667
20.65,0.035266667,0.134222222,-1.321460905
20.7,0.040533333,0.059185185,-1.502160494
20.75,0.041466667,-0.022259259,-1.526748971
20.8,0.038133333,-0.099888889,-1.392674897
20.85,0.031066667,-0.167,-1.120041152
20.9,0.020733333,-0.216518519,-0.733786008
20.95,0.008466667,-0.242814815,-0.284032922
21,-0.004466667,-0.245555556,0.184320988
21.05,-0.017066667,-0.223740741,0.634547325
21.1,-0.027733333,-0.179592593,1.02100823
21.15,-0.035733333,-0.117666667,1.306604938
21.2,-0.04,-0.043444444,1.455205761
21.25,-0.0402,0.034,1.450679012
21.3,-0.036466667,0.107777778,1.295041152
21.35,-0.028866667,0.168518519,1.013065844
21.4,-0.018933333,0.212074074,0.647530864
21.45,-0.006933333,0.236185185,0.212736626
21.5,0.005733333,0.234851852,-0.252716049
21.55,0.017533333,0.209333333,-0.683230453
21.6,0.027466667,0.163259259,-1.035205761
21.65,0.034466667,0.101740741,-1.282427984
21.7,0.038066667,0.029925926,-1.401687243
21.75,0.037533333,-0.044074074,-1.380020576
21.8,0.033466667,-0.113296296,-1.223930041
21.85,0.0258,-0.171703704,-0.938786008
21.9,0.015533333,-0.211444444,-0.55127572
21.95,0.003733333,-0.228555556,-0.11654321
22,-0.0082,-0.223111111,0.321440329
22.05,-0.019466667,-0.195259259,0.727366255
22.1,-0.028533333,-0.147407407,1.057139918
22.15,-0.0348,-0.084888889,1.272037037
22.2,-0.037333333,-0.014518519,1.348312757
22.25,-0.0362,0.055185185,1.291687243
22.3,-0.0316,0.119222222,1.116419753
22.35,-0.0238,0.171148148,0.832777778
22.4,-0.0138,0.205851852,0.465452675
22.45,-0.0024,0.219888889,0.045781893
22.5,0.009133333,0.210703704,-0.379650206
22.55,0.019533333,0.179888889,-0.757057613
22.6,0.0278,0.131740741,-1.051934156
22.65,0.033266667,0.070111111,-1.233518519
22.7,0.035,0.003148148,-1.286337449
22.75,0.033533333,-0.062925926,-1.222983539
22.8,0.028533333,-0.123851852,-1.040843621
22.85,0.0206,-0.171407407,-0.750390947
22.9,0.010733333,-0.202074074,-0.381028807
22.95,-0.000466667,-0.211407407,0.032489712
23,-0.011333333,-0.198111111,0.432037037
23.05,-0.021,-0.166,0.77872428
23.1,-0.0286,-0.117259259,1.04744856
23.15,-0.0332,-0.056851852,1.206399177
23.2,-0.034466667,0.008296296,1.242860082
23.25,-0.032333333,0.072444444,1.154053498
23.3,-0.026866667,0.128074074,0.953024691
23.35,-0.019066667,0.171481481,0.658106996
23.4,-0.009,0.197037037,0.28973251
23.45,0.001533333,0.201037037,-0.098209877
23.5,0.0118,0.186444444,-0.469835391
23.55,0.020933333,0.152851852,-0.802736626
23.6,0.0278,0.102518519,-1.046090535
23.65,0.031533333,0.043,-1.167139918
23.7,0.032133333,-0.018444444,-1.177139918
23.75,0.029666667,-0.078592593,-1.082777778
23.8,0.024,-0.131407407,-0.875
23.85,0.015933333,-0.169888889,-0.574403292
23.9,0.006333333,-0.191148148,-0.215987654
23.95,-0.004,-0.192222222,0.161090535
24,-0.013666667,-0.173814815,0.511563786
24.05,-0.022,-0.139148148,0.811213992
24.1,-0.0282,-0.089666667,1.031625514
24.15,-0.031333333,-0.031185185,1.137283951
24.2,-0.031333333,0.028592593,1.127901235
24.25,-0.0284,0.085814815,1.009567901
24.3,-0.0224,0.134074074,0.783353909
24.35,-0.014333333,0.166851852,0.486111111
24.4,-0.005133333,0.184111111,0.148497942
24.45,0.0048,0.182962963,-0.213477366
24.5,0.014,0.161814815,-0.551193416
24.55,0.0216,0.124888889,-0.82063786
24.6,0.026933333,0.07637037,-1.004506173
24.65,0.029533333,0.020592593,-1.089506173
24.7,0.029066667,-0.036925926,-1.066111111
24.75,0.025666667,-0.090259259,-0.936378601
24.8,0.019666667,-0.134185185,-0.714012346
24.85,0.011733333,-0.164777778,-0.415802469
24.9,0.002466667,-0.177666667,-0.073045267
24.95,-0.0068,-0.171740741,0.265329218
25,-0.015333333,-0.149592593,0.568045267
25.05,-0.022333333,-0.112851852,0.815596708
25.1,-0.027066667,-0.065037037,0.985205761
25.15,-0.029133333,-0.010185185,1.053106996
25.2,-0.028066667,0.044740741,1.010020576
25.25,-0.024466667,0.09462963,0.868559671
25.3,-0.018266667,0.135555556,0.633168724
25.35,-0.0102,0.160074074,0.341358025
25.4,-0.001733333,0.170259259,0.028765432
25.45,0.007466667,0.163962963,-0.300329218
25.5,0.015466667,0.138851852,-0.59617284
25.55,0.0218,0.101518519,-0.825082305
25.6,0.026066667,0.053296296,-0.974855967
25.65,0.027333333,-0.000148148,-1.020576132
25.7,0.026,-0.052555556,-0.966522634
25.75,0.022,-0.101555556,-0.800514403
25.8,0.0152,-0.136296296,-0.546769547
25.85,0.0078,-0.156777778,-0.26537037
25.9,-0.000933333,-0.164074074,0.043765432
25.95,-0.0094,-0.152777778,0.355720165
26,-0.0168,-0.126555556,0.623518519
26.05,-0.022533333,-0.088,0.828950617
26.1,-0.026,-0.04,0.944176955
26.15,-0.0266,0.010333333,0.962304527
26.2,-0.024933333,0.059703704,0.889423868
26.25,-0.0204,0.102962963,0.725
26.3,-0.0142,0.13537037,0.484197531
26.35,-0.006266667,0.153185185,0.197283951
26.4,0.001733333,0.155444444,-0.101213992
26.45,0.009866667,0.142666667,-0.388786008
26.5,0.0166,0.115037037,-0.636975309
26.55,0.0218,0.076444444,-0.820617284
26.6,0.0246,0.029444444,-0.917139918
26.65,0.0248,-0.01937037,-0.913744856
26.7,0.022533333,-0.065222222,-0.823930041
26.75,0.018066667,-0.105074074,-0.651934156
26.8,0.011533333,-0.133148148,-0.413909465
26.85,0.0042,-0.147518519,-0.14462963
26.9,-0.003733333,-0.148259259,0.140185185
26.95,-0.011266667,-0.133296296,0.416358025
27,-0.0176,-0.104888889,0.648930041
27.05,-0.0222,-0.065518519,0.809958848
27.1,-0.0244,-0.020037037,0.878230453
27.15,-0.0242,0.025888889,0.857572016
27.2,-0.021666667,0.068444444,0.763004115
27.25,-0.017133333,0.104851852,0.59872428
27.3,-0.0108,0.131296296,0.365061728
27.35,-0.0034,0.143222222,0.087777778
27.4,0.004133333,0.14,-0.191358025
27.45,0.011133333,0.123,-0.444032922
27.5,0.016933333,0.093666667,-0.647222222
27.55,0.020866667,0.055296296,-0.778888889
27.6,0.0226,0.012814815,-0.83563786
27.65,0.0222,-0.030888889,-0.820473251
27.7,0.019466667,-0.072666667,-0.720823045
27.75,0.0146,-0.106481481,-0.538045267
27.8,0.008333333,-0.128518519,-0.301069959
27.85,0.001266667,-0.137851852,-0.032695473
27.9,-0.006066667,-0.132111111,0.239609053
27.95,-0.012533333,-0.112148148,0.4718107
28,-0.017666667,-0.082185185,0.640761317
28.05,-0.021,-0.045518519,0.745514403
28.1,-0.022333333,-0.005592593,0.792263374
28.15,-0.021666667,0.036296296,0.770061728
28.2,-0.0186,0.075148148,0.659876543
28.25,-0.0138,0.105592593,0.472160494
28.3,-0.007533333,0.123925926,0.242016461
28.35,-0.000933333,0.130037037,0.000329218
28.4,0.005933333,0.124074074,-0.242386831
28.45,0.012,0.105148148,-0.465658436
28.5,0.016866667,0.075740741,-0.643312757
28.55,0.019933333,0.037851852,-0.749753086
28.6,0.020733333,-0.002703704,-0.772098765
28.65,0.0196,-0.041925926,-0.724341564
28.7,0.016466667,-0.078259259,-0.600884774
28.75,0.011333333,-0.10462963,-0.414218107
28.8,0.0056,-0.12062963,-0.197283951
28.85,-0.001133333,-0.12562963,0.046460905
28.9,-0.0076,-0.115851852,0.285226337
28.95,-0.013133333,-0.095259259,0.483477366
29,-0.017466667,-0.065740741,0.635288066
29.05,-0.02,-0.029222222,0.722736626
29.1,-0.020466667,0.009407407,0.737757202
29.15,-0.019066667,0.047777778,0.674341564
29.2,-0.0154,0.07962963,0.541296296
29.25,-0.0108,0.103592593,0.361481481
29.3,-0.004666667,0.11762963,0.139135802
29.35,0.001533333,0.118111111,-0.096522634
29.4,0.0076,0.107074074,-0.313312757
29.45,0.012666667,0.085222222,-0.492716049
29.5,0.0164,0.056,-0.624197531
29.55,0.018533333,0.020518519,-0.695740741
29.6,0.018533333,-0.016814815,-0.689197531
29.65,0.016733333,-0.051444444,-0.608888889
29.7,0.013133333,-0.079925926,-0.471563786
29.75,0.0084,-0.099888889,-0.298292181
29.8,0.0028,-0.110777778,-0.099279835
29.85,-0.003133333,-0.110407407,0.112901235
29.9,-0.008666667,-0.099185185,0.316522634
29.95,-0.013466667,-0.077703704,0.491790123
30,-0.0168,-0.047592593,0.610308642
30.05,-0.018333333,-0.014037037,0.663909465
30.1,-0.018266667,0.021,0.656975309
30.15,-0.0162,0.054592593,0.578004115
30.2,-0.012533333,0.08162963,0.432078189
30.25,-0.007666667,0.099518519,0.243600823
30.3,-0.002133333,0.106481481,0.040514403
30.35,0.0034,0.102925926,-0.15191358
