time,position,velocity,acceleration
11.75,0.048133333,0.338555556,-1.8168107
11.8,0.063133333,0.22737037,-2.338683128
11.85,0.071666667,0.095666667,-2.628477366
11.9,0.073133333,-0.045888889,-2.656646091
11.95,0.0668,-0.181037037,-2.412942387
12,0.0542,-0.296037037,-1.939876543
12.05,0.036133333,-0.382851852,-1.271460905
12.1,0.014266667,-0.429037037,-0.465473251
12.15,-0.0086,-0.430333333,0.370617284
12.2,-0.0304,-0.38962963,1.153703704
12.25,-0.049066667,-0.310777778,1.824135802
12.3,-0.0628,-0.199814815,2.307489712
12.35,-0.0698,-0.069851852,2.542942387
12.4,-0.069933333,0.06462963,2.522633745
12.45,-0.063066667,0.192037037,2.256131687
12.5,-0.049933333,0.299222222,1.764814815
12.55,-0.031933333,0.375851852,1.09409465
12.6,-0.010733333,0.412777778,0.319032922
12.65,0.011,0.408037037,-0.469979424
12.7,0.0316,0.364,-1.211049383
12.75,0.048933333,0.282296296,-1.8318107
12.8,0.060933333,0.172925926,-2.258415638
12.85,0.066866667,0.047185185,-2.453251029
12.9,0.0658,-0.082259259,-2.399506173
12.95,0.058266667,-0.202333333,-2.104691358
13,0.044733333,-0.301296296,-1.595946502
13.05,0.026866667,-0.368481481,-0.925740741
13.1,0.006333333,-0.397185185,-0.171563786
13.15,-0.014466667,-0.385407407,0.581625514
13.2,-0.033666667,-0.33637037,1.267304527
13.25,-0.049466667,-0.253592593,1.823230453
13.3,-0.06,-0.14637037,2.189753086
13.35,-0.0646,-0.026111111,2.340699588
13.4,-0.062733333,0.096740741,2.261646091
13.45,-0.054533333,0.209481481,1.949753086
13.5,-0.040866667,0.299666667,1.439855967
13.55,-0.023333333,0.358925926,0.790288066
13.6,-0.003533333,0.381740741,0.064814815
13.65,0.0164,0.36562963,-0.664115226
13.7,0.034533333,0.312148148,-1.315987654
13.75,0.0488,0.22837037,-1.826646091
13.8,0.058266667,0.122259259,-2.152674897
13.85,0.061533333,0.003925926,-2.252160494
13.9,0.058533333,-0.112111111,-2.122716049
13.95,0.049866667,-0.216407407,-1.787160494
14,0.036,-0.298074074,-1.272222222
14.05,0.0188,-0.348518519,-0.635967078
14.1,-0.000266667,-0.36362963,0.052530864
14.15,-0.019,-0.342518519,0.726069959
14.2,-0.0358,-0.288518519,1.332860082
14.25,-0.049066667,-0.204518519,1.814526749
14.3,-0.057133333,-0.099148148,2.100864198
14.35,-0.059333333,0.015185185,2.15436214
14.4,-0.0554,0.125074074,1.987304527
14.45,-0.046266667,0.220925926,1.636975309
14.5,-0.032466667,0.295,1.130329218
14.55,-0.015533333,0.338518519,0.511399177
14.6,0.002733333,0.348074074,-0.156995885
14.65,0.020666667,0.322444444,-0.812613169
14.7,0.036333333,0.26337037,-1.380493827
14.75,0.048066667,0.177888889,-1.790884774
14.8,0.054733333,0.076518519,-2.010102881
14.85,0.055933333,-0.030703704,-2.034753086
14.9,0.051533333,-0.134407407,-1.866851852
14.95,0.042,-0.225074074,-1.50882716
15,0.028066667,-0.291962963,-0.98973251
15.05,0.011533333,-0.327666667,-0.377736626
15.1,-0.006,-0.330481481,0.25808642
15.15,-0.0228,-0.300666667,0.863065844
15.2,-0.037266667,-0.240888889,1.382860082
15.25,-0.047866667,-0.156740741,1.761378601
15.3,-0.053533333,-0.057555556,1.95882716
15.35,-0.053866667,0.04737037,1.951069959
15.4,-0.048533333,0.145888889,1.738065844
15.45,-0.0386,0.227888889,1.355473251
15.5,-0.0248,0.286148148,0.850390947
15.55,-0.008866667,0.316,0.267633745
15.6,0.008066667,0.314074074,-0.342386831
15.65,0.0238,0.280518519,-0.919279835
15.7,0.037266667,0.218407407,-1.401666667
15.75,0.046533333,0.134148148,-1.732057613
15.8,0.051133333,0.038,-1.882510288
15.85,0.050466667,-0.061444444,-1.845061728
15.9,0.044733333,-0.154074074,-1.618518519
15.95,0.0344,-0.230222222,-1.222942387
16,0.020666667,-0.280925926,-0.71127572
16.05,0.0052,-0.303407407,-0.143950617
16.1,-0.010866667,-0.295740741,0.431131687
16.15,-0.0256,-0.258074074,0.95372428
16.2,-0.0376,-0.196296296,1.378004115
16.25,-0.045933333,-0.116074074,1.684835391
16.3,-0.049866667,-0.021222222,1.823353909
16.35,-0.048133333,0.075444444,1.746995885
16.4,-0.0418,0.160740741,1.489218107
16.45,-0.0314,0.229185185,1.100041152
16.5,-0.018,0.274851852,0.607386831
16.55,-0.0028,0.29262963,0.05100823
16.6,0.012466667,0.280296296,-0.511234568
16.65,0.0264,0.239074074,-1.013806584
16.7,0.037333333,0.173888889,-1.397283951
16.75,0.044333333,0.093851852,-1.640288066
16.8,0.047133333,0.004,-1.728148148
16.85,0.0448,-0.086592593,-1.631111111
16.9,0.038,-0.166222222,-1.362777778
16.95,0.0274,-0.227259259,-0.975102881
17,0.014466667,-0.266777778,-0.504465021
17.05,-0.000266667,-0.280814815,0.032777778
17.1,-0.014933333,-0.263518519,0.56962963
17.15,-0.0276,-0.220740741,1.035390947
17.2,-0.037866667,-0.156111111,1.398353909
17.25,-0.043933333,-0.074592593,1.60691358
17.3,-0.045466667,0.011592593,1.645164609
17.35,-0.042666667,0.095555556,1.5331893
17.4,-0.0356,0.170703704,1.272201646
17.45,-0.024933333,0.228777778,0.869753086
17.5,-0.011666667,0.261518519,0.374300412
17.55,0.002333333,0.266592593,-0.140390947
17.6,0.015933333,0.246703704,-0.634444444
17.65,0.028066667,0.200962963,-1.066975309
17.7,0.036866667,0.134777778,-1.375452675
17.75,0.041933333,0.057666667,-1.541111111
17.8,0.042866667,-0.024925926,-1.561378601
17.85,0.039333333,-0.104666667,-1.427201646
17.9,0.031933333,-0.173074074,-1.154670782
17.95,0.0214,-0.224962963,-0.76255144
18,0.008466667,-0.252962963,-0.284917695
18.05,-0.005,-0.253962963,0.210473251
18.1,-0.017866667,-0.23062963,0.676584362
18.15,-0.029,-0.183851852,1.077098765
18.2,-0.037,-0.118555556,1.367201646
18.25,-0.041333333,-0.041333333,1.51308642
18.3,-0.041266667,0.039259259,1.497242798
18.35,-0.0372,0.114666667,1.325720165
18.4,-0.029266667,0.177037037,1.023559671
18.45,-0.018733333,0.220407407,0.632510288
18.5,-0.0064,0.242518519,0.185576132
18.55,0.006533333,0.23962963,-0.277921811
18.6,0.018466667,0.213555556,-0.712674897
18.65,0.028733333,0.166148148,-1.085390947
18.7,0.035866667,0.100222222,-1.340555556
18.75,0.039066667,0.025814815,-1.445452675
18.8,0.038466667,-0.049740741,-1.409032922
18.85,0.033933333,-0.120481481,-1.233888889
18.9,0.025933333,-0.178703704,-0.926995885
18.95,0.0152,-0.216666667,-0.531954733
19,0.0034,-0.232666667,-0.105164609
19.05,-0.0088,-0.228333333,0.342880658
19.1,-0.020533333,-0.198037037,0.771625514
19.15,-0.029466667,-0.146777778,1.100781893
19.2,-0.035666667,-0.082851852,1.305823045
19.25,-0.038066667,-0.011185185,1.380329218
19.3,-0.0368,0.06062963,1.318168724
19.35,-0.031733333,0.125814815,1.127119342
19.4,-0.023666667,0.177444444,0.830061728
19.45,-0.013333333,0.212037037,0.451378601
19.5,-0.0016,0.224962963,0.017695473
19.55,0.010133333,0.213925926,-0.417407407
19.6,0.020666667,0.181111111,-0.801213992
19.65,0.029,0.129666667,-1.087407407
19.7,0.034,0.067888889,-1.260967078
19.75,0.036066667,-0.000592593,-1.322119342
19.8,0.034,-0.069814815,-1.247592593
19.85,0.028733333,-0.130703704,-1.04218107
19.9,0.0204,-0.178259259,-0.730123457
19.95,0.010133333,-0.206555556,-0.345843621
20,-0.001066667,-0.214148148,0.069794239
20.05,-0.0122,-0.199148148,0.472921811
20.1,-0.0218,-0.164,0.810802469
20.15,-0.029133333,-0.114518519,1.061851852
20.2,-0.033666667,-0.054444444,1.220884774
20.25,-0.034866667,0.012111111,1.264279835
20.3,-0.0324,0.077407407,1.174753086
20.35,-0.0268,0.134555556,0.960967078
20.4,-0.0184,0.177814815,0.641975309
20.45,-0.0082,0.201259259,0.259465021
20.5,0.002533333,0.204185185,-0.13808642
20.55,0.013,0.187,-0.520514403
20.6,0.022066667,0.149777778,-0.843436214
20.65,0.028533333,0.098444444,-1.06744856
20.7,0.0322,0.039,-1.187942387
20.75,0.0326,-0.02437037,-1.200041152
20.8,0.029733333,-0.086111111,-1.086502058
20.85,0.0236,-0.138296296,-0.849567901
20.9,0.0152,-0.174074074,-0.533580247
20.95,0.005533333,-0.192703704,-0.181748971
21,-0.004733333,-0.193555556,0.195617284
21.05,-0.014733333,-0.172814815,0.558559671
21.1,-0.022733333,-0.13437037,0.846419753
21.15,-0.0286,-0.084296296,1.040164609
21.2,-0.031466667,-0.026555556,1.135
21.25,-0.031333333,0.033185185,1.126152263
21.3,-0.028066667,0.090407407,1.00755144
21.35,-0.021933333,0.138518519,0.778292181
21.4,-0.0136,0.171592593,0.466028807
21.45,-0.004066667,0.186851852,0.109423868
21.5,0.005866667,0.182703704,-0.252510288
21.55,0.014933333,0.160148148,-0.580288066
21.6,0.022466667,0.122481481,-0.850185185
21.65,0.027733333,0.071666667,-1.03308642
21.7,0.029866667,0.01462963,-1.105555556
21.75,0.0292,-0.042925926,-1.072304527
21.8,0.025466667,-0.096962963,-0.929032922
21.85,0.019066667,-0.140185185,-0.682489712
21.9,0.0108,-0.167777778,-0.370946502
21.95,0.0016,-0.178037037,-0.035246914
22,-0.007666667,-0.171185185,0.297860082
22.05,-0.0162,-0.147296296,0.604032922
22.1,-0.023,-0.108407407,0.849917695
22.15,-0.027466667,-0.058814815,1.008065844
22.2,-0.029133333,-0.003185185,1.057489712
22.25,-0.027733333,0.051481481,0.994938272
22.3,-0.023733333,0.1,0.837716049
22.35,-0.017333333,0.138296296,0.602962963
22.4,-0.009333333,0.162481481,0.311872428
22.45,-0.000466667,0.170740741,-0.011440329
22.5,0.0084,0.162037037,-0.344711934
22.55,0.016533333,0.134740741,-0.639711934
22.6,0.0224,0.094074074,-0.846234568
22.65,0.026133333,0.047037037,-0.970925926
22.7,0.0274,-0.006222222,-1.008559671
22.75,0.025466667,-0.05837037,-0.937222222
22.8,0.021266667,-0.10362963,-0.772098765
22.85,0.014733333,-0.138888889,-0.524917695
22.9,0.006733333,-0.158481481,-0.22244856
22.95,-0.0018,-0.161296296,0.088106996
23,-0.01,-0.14862963,0.376851852
23.05,-0.0172,-0.122111111,0.627037037
23.1,-0.022666667,-0.084037037,0.825082305
23.15,-0.026,-0.036555556,0.945514403
23.2,-0.026466667,0.01462963,0.964897119
23.25,-0.024466667,0.064074074,0.880514403
23.3,-0.0198,0.106740741,0.697283951
23.35,-0.013266667,0.136703704,0.443518519
23.4,-0.005533333,0.152111111,0.159506173
23.45,0.002533333,0.152444444,-0.12526749
23.5,0.0102,0.139518519,-0.403271605
23.55,0.017133333,0.111185185,-0.651707819
23.6,0.0218,0.071148148,-0.825144033
23.65,0.024466667,0.025037037,-0.90962963
23.7,0.0244,-0.023407407,-0.90191358
23.75,0.022,-0.068703704,-0.80409465
23.8,0.017266667,-0.107148148,-0.624074074
23.85,0.0108,-0.133703704,-0.380781893
23.9,0.003333333,-0.146333333,-0.107263374
23.95,-0.0044,-0.144518519,0.170617284
24,-0.011666667,-0.128703704,0.432469136
24.05,-0.0178,-0.099777778,0.654547325
24.1,-0.022066667,-0.060481481,0.808436214
24.15,-0.024066667,-0.015481481,0.87654321
24.2,-0.023666667,0.030740741,0.854259259
24.25,-0.020866667,0.073666667,0.740349794
24.3,-0.015933333,0.107740741,0.552222222
24.35,-0.009666667,0.130888889,0.313909465
24.4,-0.002266667,0.140037037,0.051152263
24.45,0.004866667,0.13562963,-0.20744856
24.5,0.011733333,0.119222222,-0.457489712
24.55,0.0174,0.08862963,-0.669691358
24.6,0.021,0.048444444,-0.794876543
24.65,0.022333333,0.005185185,-0.826049383
24.7,0.021466667,-0.037074074,-0.780308642
24.75,0.018466667,-0.075259259,-0.669423868
24.8,0.013666667,-0.106333333,-0.497921811
24.85,0.007466667,-0.127592593,-0.267037037
24.9,0.000333333,-0.134851852,0.002654321
24.95,-0.006666667,-0.126740741,0.261954733
25,-0.0128,-0.10662963,0.478045267
25.05,-0.017666667,-0.077259259,0.648251029
25.1,-0.020866667,-0.039814815,0.762078189
25.15,-0.021866667,0.002444444,0.792325103
25.2,-0.020533333,0.043111111,0.734197531
25.25,-0.017333333,0.078444444,0.607613169
25.3,-0.0124,0.106111111,0.423580247
25.35,-0.006266667,0.122518519,0.197407407
25.4,0.000333333,0.126666667,-0.048333333
25.45,0.006933333,0.117555556,-0.288641975
25.5,0.0126,0.096111111,-0.489835391
25.55,0.016866667,0.066111111,-0.633395062
25.6,0.0194,0.030777778,-0.721687243
25.65,0.020133333,-0.008518519,-0.744753086
25.7,0.018533333,-0.047222222,-0.685061728
25.75,0.015133333,-0.079814815,-0.554465021
25.8,0.010266667,-0.104666667,-0.369979424
25.85,0.004266667,-0.119,-0.138045267
25.9,-0.002266667,-0.118814815,0.102407407
25.95,-0.008066667,-0.107037037,0.309855967
26,-0.013266667,-0.086703704,0.486440329
26.05,-0.017133333,-0.057037037,0.622921811
26.1,-0.0192,-0.021814815,0.695967078
26.15,-0.0194,0.015592593,0.695493827
26.2,-0.017533333,0.050555556,0.624279835
26.25,-0.014133333,0.080259259,0.494259259
26.3,-0.0092,0.101962963,0.314032922
26.35,-0.003533333,0.113333333,0.09617284
26.4,0.002666667,0.111962963,-0.130164609
26.45,0.008133333,0.098962963,-0.32872428
26.5,0.012866667,0.077555556,-0.489382716
26.55,0.0162,0.048518519,-0.607757202
26.6,0.017933333,0.01437037,-0.666028807
26.65,0.017666667,-0.020777778,-0.65654321
26.7,0.0158,-0.054111111,-0.577098765
26.75,0.012,-0.081222222,-0.432983539
26.8,0.007266667,-0.098666667,-0.253641975
26.85,0.0018,-0.107148148,-0.056358025
26.9,-0.003866667,-0.104888889,0.15191358
26.95,-0.009133333,-0.091666667,0.348703704
27,-0.013466667,-0.068222222,0.502880658
27.05,-0.0162,-0.038444444,0.590555556
27.1,-0.017333333,-0.007111111,0.623127572
27.15,-0.017,0.025703704,0.604382716
27.2,-0.014666667,0.056,0.521625514
27.25,-0.011133333,0.079962963,0.385555556
27.3,-0.0064,0.096444444,0.204876543
27.35,-0.001,0.101481481,0.001296296
27.4,0.0042,0.095555556,-0.185082305
27.45,0.0088,0.082148148,-0.349691358
27.5,0.0128,0.059777778,-0.486995885
27.55,0.015066667,0.030814815,-0.565041152
27.6,0.015866667,0.001,-0.587386831
27.65,0.0152,-0.029444444,-0.563477366
27.7,0.012866667,-0.057740741,-0.479917695
27.75,0.0092,-0.080259259,-0.333312757
27.8,0.0044,-0.092592593,-0.150246914
27.85,-0.000466667,-0.094925926,0.031358025
27.9,-0.0054,-0.088851852,0.200884774
27.95,-0.009666667,-0.074555556,0.357880658
28,-0.0132,-0.052074074,0.48590535
28.05,-0.015133333,-0.023555556,0.55718107
28.1,-0.0156,0.006481481,0.561296296
28.15,-0.0144,0.034703704,0.509609053
28.2,-0.012,0.059296296,0.410493827
28.25,-0.0082,0.077333333,0.272921811
28.3,-0.003933333,0.087222222,0.115987654
28.35,0.0008,0.089444444,-0.053148148
28.4,0.0054,0.082185185,-0.224609053
28.45,0.0094,0.065814815,-0.369032922
28.5,0.0122,0.043518519,-0.470884774
28.55,0.013933333,0.016814815,-0.523539095
28.6,0.013933333,-0.011148148,-0.519300412
28.65,0.012733333,-0.037148148,-0.464053498
28.7,0.010066667,-0.059296296,-0.364526749
28.75,0.006533333,-0.074814815,-0.232736626
28.8,0.002333333,-0.083555556,-0.076975309
28.85,-0.0022,-0.083111111,0.091213992
28.9,-0.006333333,-0.073851852,0.245925926
28.95,-0.009866667,-0.05737037,0.371460905
29,-0.012333333,-0.034777778,0.451440329
29.05,-0.0134,-0.010148148,0.481872428
29.1,-0.013333333,0.014518519,0.477160494
29.15,-0.012,0.03937037,0.426419753
29.2,-0.0092,0.05962963,0.319917695
29.25,-0.005733333,0.07262963,0.180720165
29.3,-0.001666667,0.078444444,0.024259259
29.35,0.002533333,0.074592593,-0.123436214
29.4,0.006,0.064814815,-0.244547325
29.45,0.0092,0.049814815,-0.351255144
29.5,0.011266667,0.028555556,-0.427386831
29.55,0.012133333,0.005111111,-0.45781893
29.6,0.0118,-0.019037037,-0.442283951
29.65,0.010133333,-0.040814815,-0.381584362
29.7,0.0076,-0.059037037,-0.276625514
29.75,0.003933333,-0.070185185,-0.133950617
29.8,0.0002,-0.072407407,0.011769547
29.85,-0.003533333,-0.06837037,0.144526749
29.9,-0.006933333,-0.057148148,0.257366255
29.95,-0.0094,-0.04162963,0.344485597
30,-0.011266667,-0.021888889,0.406460905
30.05,-0.011733333,0.000851852,0.423930041
30.1,-0.011133333,0.022666667,0.391460905
30.15,-0.009333333,0.041481481,0.320617284
30.2,-0.0068,0.055592593,0.224650206
30.25,-0.0036,0.064888889,0.106440329
30.3,0,0.066777778,-0.023703704
30.35,0.003333333,0.062222222,-0.148374486
30.4,0.006466667,0.05137037,-0.258765432
